,horizon,mse,rmse,mae,mape,coverage
53,79 days 00:00:00.000000000,940.3471175381363,30.665079773875306,26.577622715079965,0.19982699039900007,0.3601190476190476
2461,79 days 00:00:00.000000000,936.3483019619327,30.599808854990137,26.52095645767003,0.19943820252764222,0.3601190476190476
1015,80 days 00:00:00.000000000,939.9579265990081,30.658733284318973,26.59667553702839,0.20011032050352864,0.35714285714285715
1497,80 days 00:00:00.000000000,944.1723633945714,30.7273878387762,26.653575432159148,0.20041473979090213,0.35714285714285715
2943,80 days 00:00:00.000000000,942.6699096599363,30.70292998493688,26.61838201096741,0.20000290936121143,0.3601190476190476
536,80 days 00:00:00.000000000,947.6430375686567,30.78381129049255,26.66742562881275,0.20070925553404825,0.3601190476190476
54,80 days 00:00:00.000000000,947.4542305433625,30.780744476756286,26.65844482828414,0.2006551264283407,0.3601190476190476
1980,81 days 00:00:00.000000000,945.6478376462751,30.75138757269784,26.612262488507774,0.2001600986659806,0.3630952380952381
1498,81 days 00:00:00.000000000,951.771525171497,30.850794563049703,26.72656887406227,0.2008439041673471,0.3601190476190476
537,81 days 00:00:00.000000000,957.1106043132618,30.937204209709414,26.778653089465262,0.2019804912825696,0.3601190476190476
55,81 days 00:00:00.000000000,955.2185409520616,30.90660998802783,26.724979321019823,0.2016906180277622,0.3630952380952381
1016,81 days 00:00:00.000000000,959.9669095984444,30.98333277099874,26.827851397010345,0.20252724000475092,0.3601190476190476
1981,82 days 00:00:00.000000000,955.5580018558678,30.912101220329035,26.74356782858909,0.2019805871029332,0.3630952380952381
1499,82 days 00:00:00.000000000,956.9741951035401,30.93499951678584,26.760742744580618,0.20176726121113636,0.3630952380952381
1017,82 days 00:00:00.000000000,959.0358738256725,30.968304342111992,26.791381958746022,0.20197261181874435,0.3630952380952381
2462,82 days 00:00:00.000000000,960.1898628348813,30.986930516507783,26.816153774315858,0.20210020061602516,0.3630952380952381
538,82 days 00:00:00.000000000,970.7814592480883,31.15736605119387,26.9767593118816,0.2039025352986019,0.3601190476190476
2944,83 days 00:00:00.000000000,966.9142915936003,31.09524548212476,26.90928529515674,0.20347422413527205,0.3630952380952381
2463,83 days 00:00:00.000000000,967.1733120228231,31.099410155545122,26.914351065561362,0.20343589386167032,0.3630952380952381
1982,83 days 00:00:00.000000000,965.0688503079718,31.065557299169313,26.863397760729907,0.20291074455283575,0.36607142857142855
1018,83 days 00:00:00.000000000,969.0192896724077,31.129074667782973,26.943295300146215,0.2036042893937379,0.3630952380952381
1500,83 days 00:00:00.000000000,974.6984356230678,31.220160723850668,27.056633682047764,0.2042880931880529,0.3601190476190476
1983,84 days 00:00:00.000000000,973.5489343821764,31.201745694466783,27.02071113245343,0.20408771447822238,0.3630952380952381
2945,84 days 00:00:00.000000000,970.0085800501923,31.144960748894714,26.95498676731716,0.20365933090089783,0.36607142857142855
1501,84 days 00:00:00.000000000,974.1451346328253,31.211298188842214,27.015580340247407,0.20400761168966408,0.36607142857142855
56,84 days 00:00:00.000000000,969.5652812129241,31.13784323316122,26.921715449074824,0.2031024458870164,0.36904761904761907
2464,84 days 00:00:00.000000000,969.8287428106906,31.142073514952255,26.92726892605465,0.20307167232109813,0.36904761904761907
57,85 days 00:00:00.000000000,969.7505981691195,31.140818842302775,26.921533371023646,0.20305030961505274,0.36904761904761907
539,85 days 00:00:00.000000000,979.5542730383115,31.297831762572812,27.045735923309415,0.20467461819180227,0.36904761904761907
2946,85 days 00:00:00.000000000,979.802301036436,31.301793894862257,27.055139965551774,0.20471976306518608,0.36904761904761907
2465,85 days 00:00:00.000000000,980.472763154924,31.31250170706461,27.07140597336883,0.2047969526990349,0.36904761904761907
1984,85 days 00:00:00.000000000,973.8009586098893,31.205784056964333,26.96553438595568,0.20359255016421493,0.37202380952380953
