,horizon,mse,rmse,mae,mape,coverage
1081,85 days 00:00:00.000000000,19.993307624327752,4.471387662049417,4.052598714417995,0.335674604719678,0.3333333333333333
54,86 days 00:00:00.000000000,19.95416640286265,4.4670086638445925,4.045870005587333,0.3345108219538814,0.3375
398,86 days 00:00:00.000000000,19.802531221503052,4.450003508032668,4.030530599018396,0.33199552094652085,0.3375
2112,86 days 00:00:00.000000000,19.8886711918125,4.459671646187923,4.047645936876188,0.3332597892362377,0.3333333333333333
1422,86 days 00:00:00.000000000,19.887206439538733,4.459507421177673,4.047340146051174,0.3332937416667749,0.3333333333333333
1082,86 days 00:00:00.000000000,19.819117935056585,4.451866792150972,4.041740937757894,0.3336537385925509,0.3333333333333333
736,86 days 00:00:00.000000000,19.981966304233882,4.4701192718129885,4.064397424556806,0.3347292277096814,0.32916666666666666
1766,86 days 00:00:00.000000000,20.2490737971533,4.49989708739581,4.091511754530414,0.33701983867154145,0.325
1767,87 days 00:00:00.000000000,20.50530172548493,4.528278008855566,4.1150800434267545,0.3383163424764009,0.32083333333333336
2113,87 days 00:00:00.000000000,20.586712475245122,4.537258255295275,4.130892513011675,0.339492883929253,0.31666666666666665
1423,87 days 00:00:00.000000000,20.440867434285117,4.521157753749046,4.1147655947361885,0.33809990487707087,0.32083333333333336
737,87 days 00:00:00.000000000,20.612749676135625,4.5401266145489405,4.139228152437549,0.3392951964340899,0.31666666666666665
55,87 days 00:00:00.000000000,20.566215629982647,4.534998966921894,4.130287789006661,0.33800872038805185,0.32083333333333336
1424,90 days 00:00:00.000000000,20.587290965914793,4.537322003772136,4.135038363887249,0.33926869232684204,0.32083333333333336
738,90 days 00:00:00.000000000,20.636610788010277,4.542753656980563,4.138973938397637,0.33895016629860136,0.32083333333333336
399,90 days 00:00:00.000000000,20.6908407376021,4.548718581930751,4.149116714214686,0.33941417487895753,0.31666666666666665
1083,90 days 00:00:00.000000000,20.620071047533436,4.540932838914647,4.142634836768266,0.3394547823043851,0.31666666666666665
1768,90 days 00:00:00.000000000,20.892818595832317,4.570866285052793,4.174052509276938,0.3420104862113281,0.3125
56,90 days 00:00:00.000000000,20.899333134563655,4.571578844837268,4.176005492037658,0.3421001663096076,0.3125
