,horizon,mse,rmse,mae,mape,coverage
54,83 days 00:00:00.000000000,3445.9791893746383,58.7024632308955,45.978519247207345,0.07812157676935805,0.4279835390946502
751,83 days 00:00:00.000000000,3402.7262323818354,58.33289151398065,45.58061179637606,0.07735874712520985,0.43209876543209874
404,83 days 00:00:00.000000000,3405.1816372666376,58.35393420555839,45.63272612716887,0.07751829766503321,0.4279835390946502
1798,84 days 00:00:00.000000000,3421.539195103768,58.493924428984656,45.8139953930698,0.07773076429402817,0.42386831275720166
1101,84 days 00:00:00.000000000,3454.5744520990866,58.77562804512672,46.137832675646294,0.0782794634377914,0.41975308641975306
1451,84 days 00:00:00.000000000,3526.2291883564467,59.38206116628528,46.66428494274063,0.07895849098496502,0.4156378600823045
752,84 days 00:00:00.000000000,3515.5035163505395,59.29168167922495,46.48132534176112,0.07868730311384133,0.41975308641975306
405,84 days 00:00:00.000000000,3517.707566955324,59.310265274700335,46.527460196253436,0.07879483607906868,0.4156378600823045
55,84 days 00:00:00.000000000,3545.37503072719,59.543051909750055,46.799789751827966,0.07954507358976666,0.411522633744856
2147,84 days 00:00:00.000000000,3553.6393993307997,59.61240977624374,46.968108111036734,0.07971195622493304,0.4074074074074074
753,85 days 00:00:00.000000000,3542.162071973814,59.51606566275877,46.77135662220841,0.07941975454090729,0.411522633744856
406,85 days 00:00:00.000000000,3542.382018635552,59.5179134264261,46.7751914173091,0.07944769495494117,0.411522633744856
1799,85 days 00:00:00.000000000,3516.5904354290615,59.300846835682385,46.619954369139464,0.07899075814970971,0.411522633744856
1452,85 days 00:00:00.000000000,3587.8946416794884,59.899037068048834,47.10119178959186,0.07961466012589448,0.4074074074074074
2148,85 days 00:00:00.000000000,3599.6631393935954,59.99719276260845,47.316239098736894,0.07985492094548172,0.40329218106995884
1102,85 days 00:00:00.000000000,3627.7153913809434,60.230518770644366,47.525639522000624,0.0802907149629417,0.40329218106995884
56,85 days 00:00:00.000000000,3622.1934140946146,60.18466095355705,47.49612596277329,0.08042598259873515,0.40329218106995884
